lat,lon,002_max,003_max,004_max,005_max,006_max,007_max,008_max,009_max,010_max,011_max,012_max,013_max,014_max,015_max,016_max,017_max,018_max,019_max,020_max,021_max,022_max,023_max,024_max,025_max,026_max,027_max,028_max,029_max,030_max,031_max,032_max,033_max
6.125654220581055,286.25,301.4838334146341,301.45376024999996,301.3624197872341,301.23032695652176,301.0093854054054,301.35882813953486,300.20092674999995,300.6439081081082,300.55890117647056,300.9735215789474,301.7713627586206,301.78716558139536,301.3532442105263,301.4689332500001,300.70064767441863,300.30595885714285,301.72379911764705,301.3299401851852,301.78285490566043,300.86232877551026,301.3951286792453,300.7490888,301.09851434782604,301.55360066666657,301.09162464285725,301.0732444,300.5211060975609,300.7160177777777,300.6482717142858,301.5690221276596,301.8202552272727,300.87851125000003
6.125654220581055,292.5,309.0113576744186,308.99351289473674,309.2386074285715,308.4702762857143,309.21195878048775,308.90805178571424,308.326377,308.4611606451613,308.43892,308.7545080851063,309.98300392857135,308.88075536585364,308.67380172413795,308.77454404761903,308.2366268965518,308.5703013157895,308.68274062500006,309.15801358974363,309.5327366666668,308.4210242857142,308.8522346511628,309.08098071428566,308.50561794871794,308.80260499999997,308.5393317647059,308.85229653846153,308.42684675,309.30637738095237,308.65938391304354,308.9938757142856,309.14352387755105,308.51766265306134
6.125654220581055,301.25,307.6810653846154,308.3912735714286,308.30674742857144,308.2497126315789,308.0001838095238,309.34510833333337,307.26852166666663,307.40011307692305,306.3096353333334,308.53290302325576,308.7405606060606,308.2860274999999,308.0411568571429,308.70528068181824,308.2510990909091,308.14747244444465,308.4589216981132,308.87701897435903,308.94391600000006,308.1506290243902,308.03403599999996,308.3540290476191,308.1229905263159,307.2331735714286,308.04001535714286,306.92598692307695,308.2184784,307.8585032352941,308.6980414285714,308.1160878787879,308.0092934375,308.58362794871795
6.125654220581055,302.5,308.53820249999995,308.27069156249996,308.2956627777778,308.34927718750004,308.8437919354838,309.25234714285716,308.4445780000001,308.4399852631578,307.9657184848485,308.58179,308.44298096774196,308.1465672413793,308.5734761111111,309.00795166666666,308.3111004347826,308.3390263333333,308.733817027027,309.37058099999996,308.7333336363637,308.572164137931,308.4148385714286,308.50612874999996,308.88573558139535,308.17445374999994,308.51519235294126,308.09921,308.56362962962965,308.299063125,309.1122623333334,308.25902299999996,308.4606464705882,308.85427514285715
6.125654220581055,305.0,306.7739007142858,306.2056888,306.4703461904762,306.32778368421054,306.58854703703713,306.8902730434783,306.14224482758624,306.55072866666666,306.0201427272728,306.67582054054054,306.5418286206896,306.46317000000005,306.5206992307692,306.84488080000006,306.124435625,306.316349,306.4248161290323,306.6192897560976,306.92296548387094,306.4387990909091,306.4239147619048,306.520104,306.2856527777778,306.30478038461547,306.1770687096775,305.899925,306.5070596,306.22300090909096,306.7127220833333,306.16570764705875,306.4062175862069,306.5708752941176
6.125654220581055,348.75,302.24367249999995,302.06659875,302.3283665,302.38817307692307,302.4031747368422,302.38735088235296,302.3024021874999,302.18626952380953,302.1723316129032,302.2659448571428,302.66694282608694,302.4720447058824,302.5429121212121,302.4497519230769,302.2609719354838,302.6303954761904,302.5042435135135,302.52133342857144,302.6069720833334,302.2419376470587,302.3185525,302.3327668571429,302.1472568,302.3291472972972,302.3677096875001,302.42152749999997,302.3376226666666,302.729014375,302.214172,302.5035386,302.4443334210526,302.34887560000004
6.125654220581055,350.0,303.04940714285715,302.993850625,302.9940394117646,303.1326416666667,303.07386615384615,303.31760125,303.0235985714286,303.16995142857144,303.27538,303.23879,303.39159363636367,303.3355670000001,303.2661981818182,303.2582233333333,302.93892909090914,303.6292662962963,303.34992954545453,303.25624166666665,303.56685593750007,303.1803,302.8956733333334,303.4416427272727,,303.0415157142857,303.3942490476191,303.1373422222223,303.10537555555555,303.7536954545455,303.12824,303.30535937499997,303.2408791304348,303.59418999999997
6.125654220581055,352.5,305.0229930303031,304.21672,304.5589136111111,304.69827749999996,304.84257958333325,304.02348526315785,304.38246777777783,304.5554234782609,303.7896540740741,304.82521666666673,304.71003971428576,304.8245802941177,304.60985208333335,304.3020528571428,304.175696875,304.8353544736841,304.5317761904762,304.5077411538461,305.2252895744681,304.5787942105263,304.6039803125,304.61710294117654,304.1927419230769,304.13527705882353,304.44614210526316,304.16906583333343,304.69912276595744,304.9846337931035,304.5286018604651,304.2906707692308,304.8827603225806,305.0982707317073
6.125654220581055,353.75,305.83627075000004,305.2106021212121,305.70706975609755,305.47215763157897,306.0891190697675,306.1985426000001,305.407773,305.7082727777778,305.424086875,305.99132354166676,306.55025307692307,305.85925297297297,305.7142756097561,305.7366976470589,305.79114614035086,305.72839000000005,305.93142096774193,306.2912597058824,306.0737634042554,305.99012955555554,305.41284388888886,306.1430568571429,305.42524392156866,305.2722009756098,305.8020127906977,305.2355379069768,305.4004783673469,305.55789,305.35733100000004,305.61686318181825,305.72689854166657,305.86833295454556
6.125654220581055,355.0,306.19627025641023,305.547945625,306.00712584905665,305.5481474999999,306.4985355813954,306.9317906250001,305.63027108108116,306.0363726666667,305.68922775000004,306.40837131578945,306.8453891891892,306.3117254716982,305.96003684210524,306.2625054054054,306.08653690476194,306.09103310344824,305.79087903225803,306.1563356666667,306.40270085106386,306.0695726666667,305.978627826087,306.38405410256416,305.53242953488376,305.593815625,306.09209825,305.5255302941178,306.2239607272728,306.1295521428571,305.8123825641026,306.1941054999999,305.68432321428566,305.97497947368424
6.125654220581055,356.25,306.00557838709693,305.852863125,306.0481960465117,305.6748588235294,306.2336554545455,306.7243669444444,305.65390892857147,306.1326944117647,305.70509409090914,306.3745257777778,306.5654704651164,306.642776451613,305.98063296296306,306.086640625,305.8625953125,305.89814581395353,305.8426318181818,306.2741786666667,306.28584755555556,306.1092797674419,305.9779002380952,306.3208897368422,305.91189444444456,305.19665294117647,306.0255597368421,305.47970526315794,306.8477517021277,306.0951845454546,305.99953547169815,305.7296532352941,305.8335888,306.20103377777787
