lat,lon,ACCESS1-0,ACCESS1-3,CanESM2,CNRM-CM5,CSIRO-Mk3-6-0,FGOALS-s2,GFDL-CM3,GFDL-ESM2G,GFDL-ESM2M,HadGEM2-CC,HadGEM2-ES,IPSL-CM5A-MR,MIROC5,MIROC-ESM,MIROC-ESM-CHEM,MRI-CGCM3,MRI-ESM1
-54.18848037719727,292.5,288.1562777298748,288.5581006976579,288.51936004814644,289.3409644800082,287.670993253922,292.80552517617565,289.23911501360794,288.6624982147042,289.5692890498882,287.6311180539303,287.41842021104827,286.58965386785286,290.7970772401589,288.12981853998343,288.3220894019676,292.32620697973005,292.6172138623821
-53.24607467651367,288.75,291.5998758994878,290.55473805345883,292.5998728077994,290.11195554310325,291.1683137106847,291.9539988537669,292.1082728481179,290.08029147641145,291.69183040987036,288.70491790151794,289.2259507407415,288.59813988775335,292.71146689543275,288.5464969850849,288.4089152056656,292.1424096252515,292.94336873439636
-53.24607467651367,290.0,291.99181258574725,291.73979812860534,292.3331397695689,290.55262606612814,291.79089896642176,293.2003069674928,292.0206689553426,290.5485797517098,292.06081308840277,291.1287259909112,291.91128616693265,288.9202713766941,293.82498143491966,289.35812094711076,289.28666382080394,292.9746885346785,293.7506706195323
-53.24607467651367,291.25,290.70938954736414,290.4755779378927,290.55850297480856,290.3355483724219,289.95302235333014,294.27109260460765,291.1885262012215,290.4557098179607,291.3388144901463,290.67392792341417,291.3842070379805,287.4579276547057,293.395937045579,288.81971237480167,289.03004265842316,292.9238303430412,293.4109069987193
-52.30366516113281,291.25,291.1930784472286,291.44455467268745,291.8078922665946,291.32945541558905,290.64421658098416,295.5844971553764,292.1072096503475,291.15383158969996,291.941088768062,292.5434327032457,293.5373833713125,287.6893260013816,294.1760032061372,288.82207720853893,288.41649409678075,293.2211620027954,293.61898512183603
-51.36125564575195,291.25,292.369719065758,292.9795006427177,293.6985583446567,292.80588649303894,291.43492490771666,296.34531073446834,292.8378651926785,291.9728575061918,292.17242456128866,294.5582216332542,295.52189357385623,288.8612415428241,294.7725023064182,288.9576517809107,288.5675255853745,294.748520851587,295.14139835120824
-46.64921569824219,168.75,292.18380991966677,292.06510998004524,293.5742807914565,293.18426411853466,290.8373132756513,292.2731705979186,292.52016782802616,292.9825317670948,292.4064082434884,295.5210542701342,295.83028478057173,292.336989157237,291.35932239815315,290.31142893504926,289.60205560272243,294.6021263963041,294.159962072611
-45.70680618286133,170.0,293.3551416864635,294.01060478921926,294.15782566145435,295.5519044042684,294.07848765868374,293.9764103920732,293.77523326159707,294.6536814313358,293.7971881181751,295.880534869872,296.3467375802218,295.08745791382165,294.9111527730168,290.8317528727612,290.1891444919877,296.81927842468,296.4057691061357
-45.70680618286133,171.25,292.1997563471626,292.76305132869334,293.8909600504697,294.44402975797425,293.4472728463041,293.58630407735546,293.7602984389369,294.34503687638426,293.2248837975404,294.3038852644048,294.7664343898633,293.3389181159727,294.5762430621518,289.968269535866,289.3845535416991,295.8494898181326,295.78506856905625
-45.70680618286133,287.5,296.17813502539644,297.3538743801983,300.62648422647857,296.58736282961064,298.36949908868246,298.00251954711905,297.8131977542577,295.59003472185964,295.2401533724145,300.00582628348457,300.8869220982207,295.6488469353537,301.91969898066907,295.9034364973769,295.55361447382836,296.92695621487496,297.03754698368743
-45.70680618286133,292.5,302.8137166354859,302.4898286917432,305.93294787698085,303.91683727974333,301.47741812094597,303.9919433586826,300.9193689331664,301.721392573369,300.7124730268311,306.4560948459264,307.0291504763415,299.97119493519307,302.08375678289116,297.91841663001463,297.3111934701782,305.2393234888331,305.90113693315686
-43.82199096679688,172.5,295.4981279905809,296.8786053240703,296.510666894962,296.63750733912667,296.4298625514567,295.7617573510989,295.70689894063673,296.5303969900672,295.58234121996657,296.9958306095781,297.8187655907217,295.07631564620783,296.21004662553054,292.5978299111338,291.96831971741994,296.6522056911662,296.55342355723076
-43.82199096679688,295.0,301.2605337973369,300.9468616220006,305.85424223381165,302.82433737772595,299.74587196689714,307.42488107120016,299.5659179775499,299.8074336745585,299.7903536082243,299.68881814024707,299.9985630089185,300.2141286641704,301.4263296184606,295.7460972851549,295.80129254559824,303.710138583634,303.5853961400128
-42.879581451416016,147.5,295.66724774219364,298.8307975936052,296.79084803051705,298.75406569750584,296.9828681599518,296.59696468904997,297.8211066007846,299.01415193282753,298.3539241445203,296.94920925415516,297.90867123690936,295.69467456856216,297.0708668452208,290.3081193278096,289.9116241019954,299.7338413071032,299.5525961193283
-42.879581451416016,172.5,297.57999641344594,301.29662035623295,297.2974399334357,296.5052271555779,297.4511000340407,296.1404462107198,296.2724620657723,297.6728147216144,296.6107903594089,299.75290435144234,300.5466747810236,296.67099966199584,298.0063650570113,293.69419729230344,293.0164065633972,297.03162054012046,296.9039975428215
