lat,lon,002_max,003_max,004_max,005_max,006_max,007_max,008_max,009_max,010_max,011_max,012_max,013_max,014_max,015_max,016_max,017_max,018_max,019_max,020_max,021_max,022_max,023_max,024_max,025_max,026_max,027_max,028_max,029_max,030_max,031_max,032_max,033_max
15.549737930297852,107.5,309.32999903846155,307.8706364615385,308.81120000000004,309.6444906779662,308.4424296428571,308.83763381818176,308.2451586,308.51669576923075,307.9065780769232,308.09617113636364,309.06202678571435,309.4787181818182,309.1989595833335,309.22973396226405,308.1546075999999,307.64591809523813,308.7092510526316,308.99350756097556,309.9559396428572,308.0213676595746,309.3991470731707,308.2183317647058,308.36875711864394,308.2506927118643,308.3076367741935,309.83168027027017,308.1693475409836,309.0540642592593,308.4369992156862,307.3854166666667,307.43908059999995,307.7448979591837
15.549737930297852,108.75,304.5470215789474,304.43692697674413,304.37591241935496,304.8508841818181,304.45642258620694,305.05469603773594,304.52879947368433,304.51074490909093,304.04949666666664,304.22716941176475,304.69360967741943,304.73725241379316,304.7635949122808,304.6007953333332,304.46925611111106,304.3683850943395,304.69529179999995,304.8907409090909,304.8007882539682,304.17454395833335,304.4236541666667,304.7769723404255,304.06465779999996,304.50482661016946,304.578165614035,304.35285086956526,304.8440406779661,304.8785749999999,304.6381916129032,304.775462962963,304.0966342222223,304.8314393939394
15.549737930297852,120.0,306.2797603773585,305.4588326,306.29424537037033,306.17298941176466,305.60346800000013,306.41864450000014,306.11729149999996,305.85722547169814,305.16500264150943,305.61866754385966,305.91103425000006,305.9934164150944,306.3623082258065,305.9336875999999,306.13339591836734,305.84843857142874,306.2089633333334,306.54823319999997,305.96866259259264,305.6030172881355,306.0547857894737,305.57257886792456,305.63107229508194,306.2415138333334,305.92844195652174,305.8123484745763,305.4910856521739,306.2136059649124,306.3279239393939,306.125,305.4890992592592,305.8168604651163
15.549737930297852,121.25,306.8456917647059,306.6882717241378,306.29940912280705,306.4428348,306.0555330769232,307.2763669230769,307.0512154545455,306.13397609756095,305.08315305555544,306.47039645833325,307.10406,306.28331960784317,306.9234172131148,307.0971510204082,306.2604588888889,306.6037081538462,307.34352516129036,306.5974373214285,306.98859579999987,304.40020212121215,306.80263085106384,306.48184051724144,305.4008279487179,306.1138414893618,306.4356125862069,306.66279258620705,306.8570231481482,306.8489756896551,306.3481302173913,306.44262295081967,305.74397179999994,306.90848214285717
15.549737930297852,122.5,302.3007738709677,302.41190520000004,302.3790639285714,302.3952764285714,302.34445156249996,302.3824276086956,302.21964170731707,302.3887397222222,302.32885975000005,302.24804971428574,302.5646929411765,302.4150138461539,302.3830435897436,302.4035931578948,302.0550403225807,302.42596692307694,302.3518003448276,302.3591387096774,302.16417031249995,302.1890558333333,302.1961705882353,302.4762931818184,302.0695988,302.32284150000004,302.31398121212123,302.2306086111111,302.41984194444444,302.45238166666667,302.3104022727273,302.2867647058824,302.1810226666667,302.28819444444446
15.549737930297852,262.5,304.2411875757576,304.41902625,304.42943837209305,304.444366744186,304.5103934210527,304.4459342553191,304.15449590909094,304.4367508333334,304.02083888888893,304.0182886046512,304.1528360000001,304.37915153846166,304.3449796226415,304.04633421052637,304.111032,304.3211341935484,304.4106534615384,304.43680560975605,304.3759473170732,304.197022,304.54194568181816,304.3196733333333,304.2557360526316,304.3235715999999,304.28973741935476,304.23784904761897,304.18862187499997,304.3966894999999,304.05368000000004,304.5625,304.08217800000006,304.38352272727275
15.549737930297852,263.75,304.51585159090905,304.689029090909,304.2966389473684,304.7103867924529,304.57722763636366,304.64854,304.25466666666665,304.6371679545453,304.0949975757576,304.13831026315785,304.09369,304.47186258064517,304.35843108695644,304.14434882352936,304.1225597058823,304.38023722222215,304.60047418181824,304.5946604651163,304.4753114705881,304.483381627907,304.7893122641509,304.45146280000006,304.39871567567565,304.472942195122,304.4671628947368,304.50021894736847,304.1441163636364,304.65801363636365,304.16148444444445,304.5568181818182,304.26255848484846,304.6302083333333
15.549737930297852,267.5,304.573395625,304.6287216666667,304.1795323529412,305.03186708333334,304.1010902941176,304.45441476190484,303.87750869565207,304.68454547619046,303.76606794871793,304.31438604166675,303.85990749999996,304.52811999999994,304.3492081818182,304.810118139535,304.5474449019608,304.0471787179487,305.091464347826,304.5859155882353,304.6656848484848,304.0396226829268,304.42652951219515,304.4321231578947,304.54393545454553,304.02697400000005,304.3363628125001,304.07027466666665,304.7117431578948,303.9631646666666,303.9323464705882,304.41875,304.35480702702705,303.84722222222223
15.549737930297852,268.75,304.72249813953493,305.19760923076916,304.8669098,305.8643178181818,304.42000169811325,304.1588634615385,304.19685536585376,304.29124127272735,301.99992000000003,304.38963562500004,304.5992604761904,303.68050875,303.7967160377358,304.5665760000001,305.20217120689665,305.5896392156863,306.3993002083333,306.08743966101696,305.04235374999996,303.1911890243903,303.42359690476184,304.1382189583333,303.3856318,302.95464333333337,305.2808155357142,303.1711736956522,304.2524205882353,304.65742962962963,303.8369480434783,305.1388888888889,304.87757588235297,304.46634615384613
15.549737930297852,270.0,304.8770176923076,305.75646439024393,305.4553644642857,306.4540863265306,304.0641319999999,304.9511114285715,304.6847504081632,304.72587511627904,303.45450714285715,304.8699234146341,304.75657095238086,304.1339562222222,304.337119375,304.69004279999996,305.8132955769231,304.8896492,306.1680242222222,306.3730289090909,305.2711123076924,304.2096171153846,303.7313489473684,304.71716375,303.9260115555556,304.04808325581394,305.82739200000003,304.0792307894736,304.438677,304.636254423077,304.76897115384617,305.62745098039215,304.9140547916667,304.69642857142856
15.549737930297852,271.25,304.7740399999999,306.56475359999996,306.23896129629634,307.35896299999996,304.77772514285715,305.31989942857143,305.0493568518518,304.870936,304.13263837837843,305.4925648837209,304.8038405128205,304.817642264151,305.097200882353,305.07120649122817,306.3186117857143,305.34588157894734,306.5071571794871,307.05625735849054,305.75330675000004,304.6329810526317,304.4562863461539,305.2621465957447,305.05724978723407,304.76882851063834,306.8144912280702,304.81711099999995,305.0495364150943,305.2311414285714,305.4038939622642,305.1694444444444,306.1045677777778,305.26704545454544
